IDDIST;PROVINCIA;DISTRITO;antiguedad;nro_banios;nro_pisos;nro_cocheras;nro_dormitorios;estado_de_inmueble;precio_soles;latitud;longitud;area_constr_m2;area_total_m2
150114;Lima;LaMolina;3;5;2;2;5+;;1040000;-12.07505336;-76.90296901;400;1000
150114;Lima;LaMolina;3;5;2;4;5+;;1060000;-12.07459174;-76.90304269;400;1000
150114;Lima;LaMolina;2;4;2;4;4;Muy bueno;1250000;-12.0782005;-76.9034283;375;1250
150114;Lima;LaMolina;1;1;2;5;4;Bueno;330000;-12.09076208;-76.90350831;305;1074
150114;Lima;LaMolina;1;3;2;2;3;Muy bueno;700000;-12.07725481;-76.90367556;364;527
150114;Lima;LaMolina;4;5;3;2;3;;250000;-12.0889013;-76.9037006;216;95
150114;Lima;LaMolina;8;5;2;4;5+;Muy bueno;500000;-12.0873561;-76.9037431;445;300
150114;Lima;LaMolina;5;5;2;3;5+;;750000;-12.0813452;-76.90379608;470;525
150114;Lima;LaMolina;3;4;2;2;3;Muy bueno;700000;-12.07783839;-76.90381148;350;527
150114;Lima;LaMolina;2;4;2;2;4;;998000;-12.07826968;-76.90419515;468;554
150114;Lima;LaMolina;1;2;2;2;4;;445000;-12.0821012;-76.9042191;270;300
150114;Lima;LaMolina;3;4;2;5;4;;2000000;-12.0764538;-76.9046196;315;1050
150114;Lima;LaMolina;1;4;2;5;4;Excelente;1600000;-12.0764538;-76.9046196;850;1000
150114;Lima;LaMolina;4;4;2;4;3;Muy bueno;1350000;-12.0764538;-76.9046196;490;1404
150114;Lima;LaMolina;1;5;2;2;4;Excelente;530000;-12.08295265;-76.90462472;205;328
150114;Lima;LaMolina;1;4;2;5;4;;1600000;-12.07561449;-76.90470543;720;1050
150114;Lima;LaMolina;1;5;2;0;4;;709000;-12.07753628;-76.90474785;400;600
150114;Lima;LaMolina;6;5;2;2;5+;;1140000;-12.0776078;-76.9047737;570;1040
150110;Lima;Comas;2;5;3;1;5+;Bueno;120000;-12.2195033;-76.9050684;330;160
150114;Lima;LaMolina;2;1;2;5;4;Muy bueno;1850000;-12.0836984;-76.90524392;572;2500
150114;Lima;LaMolina;1;4;2;5;4;;1800000;-12.07494149;-76.90530819;800;1000
150114;Lima;LaMolina;4;3;2;3;4;;650000;-12.08514989;-76.90538876;350;350
150114;Lima;LaMolina;4;5;2;5;4;Muy bueno;1200000;-12.07856787;-76.90540694;430;1504
150114;Lima;LaMolina;3;4;2;5;4;Excelente;1230000;-12.0785049;-76.9054084;400;1500
150114;Lima;LaMolina;3;2;2;0;4;;479000;-12.08125299;-76.9055547;305;315
150143;Lima;VillaMariaDelTriunfo;3;4;1;5;4;;320000;-12.2188779;-76.9055753;120;730
150114;Lima;LaMolina;3;3;2;4;4;;670000;-12.0865404;-76.9056674;351;330
150114;Lima;LaMolina;3;2;2;4;3;;1200000;-12.0772769;-76.9056926;293;1400
150114;Lima;LaMolina;3;3;2;2;3;;1200000;-12.0746454;-76.9057042;290;1070
150103;Lima;Ate;9;3;5;1;5+;Bueno;132000;-12.0385148;-76.9057824;320;320
150114;Lima;LaMolina;1;5;3;4;5+;;1500000;-12.07576143;-76.90594357;500;600
150114;Lima;LaMolina;2;2;3;2;5+;Bueno;350000;-12.08712885;-76.90644104;220;270
150114;Lima;LaMolina;2;4;2;4;3;;1200000;-12.074298;-76.906605;300;1400
150143;Lima;VillaMariaDelTriunfo;1;2;2;1;5+;;145000;-12.20968003;-76.90662396;304;164
150114;Lima;LaMolina;3;3;2;0;4;;700000;-12.0835013;-76.9066711;280;400
150114;Lima;LaMolina;3;4;2;4;3;;1490000;-12.074969;-76.906862;400;1258
150114;Lima;LaMolina;3;3;2;5;4;Bueno;1117800;-12.0829579;-76.906863;288;1242
150114;Lima;LaMolina;1;4;2;4;3;Bueno;796900;-12.0829579;-76.906863;320;634
150114;Lima;LaMolina;7;4;2;3;4;Muy bueno;530000;-12.0829579;-76.906863;300;300
150114;Lima;LaMolina;3;5;1;5;4;Excelente;1750000;-12.07445594;-76.90702291;530;1478
150114;Lima;LaMolina;1;4;1;5;4;Muy bueno;1750000;-12.07568687;-76.9071644;530;1478
150114;Lima;LaMolina;3;5;2;4;4;;1200000;-12.07683948;-76.90759841;495;539
150114;Lima;LaMolina;1;5;2;5;4;;880000;-12.0868326;-76.9084955;550;1000
150114;Lima;LaMolina;3;5;3;4;5+;Excelente;1090000;-12.07392364;-76.90878219;450;1300
150114;Lima;LaMolina;2;5;2;2;5+;;1400000;-12.0874226;-76.9088443;433;1000
150114;Lima;LaMolina;9;5;2;4;4;Muy bueno;890000;-12.0874226;-76.9088443;350;1000
150114;Lima;LaMolina;3;5;2;3;4;;860000;-12.0874226;-76.9088443;485;685
150114;Lima;LaMolina;4;5;2;5;4;Muy bueno;850000;-12.0874226;-76.9088443;353;1150
150114;Lima;LaMolina;3;5;2;4;5+;;850000;-12.0874226;-76.9088443;390;1160
150114;Lima;LaMolina;1;5;3;2;5+;;750000;-12.0874226;-76.9088443;350;500
150114;Lima;LaMolina;1;5;3;5;5+;Bueno;675000;-12.0874226;-76.9088443;430;791
150114;Lima;LaMolina;3;5;2;3;4;;650000;-12.0874226;-76.9088443;340;380
150114;Lima;LaMolina;2;5;3;4;5+;Bueno;630000;-12.0874226;-76.9088443;328;565
150114;Lima;LaMolina;3;4;2;4;4;;580000;-12.0874226;-76.9088443;267;500
150114;Lima;LaMolina;2;4;1;4;3;Bueno;560000;-12.0874226;-76.9088443;275;488
150114;Lima;LaMolina;3;3;2;2;4;;530000;-12.0874226;-76.9088443;289;359
150114;Lima;LaMolina;2;3;2;3;3;Bueno;499000;-12.0874226;-76.9088443;245;648
150114;Lima;LaMolina;1;3;2;2;3;Muy bueno;410000;-12.0874226;-76.9088443;200;268
150114;Lima;LaMolina;2;2;2;3;3;Excelente;260000;-12.0874226;-76.9088443;90;190
150109;Lima;Cieneguilla;3;5;5;4;5+;Muy bueno;690000;-12.0720951;-76.9089966;657;127
150119;Lima;Lurin;3;5;2;2;4;;700000;-12.2212484;-76.9094852;490;1050
150114;Lima;LaMolina;1;5;2;4;5+;Muy bueno;1200000;-12.06497435;-76.90957546;400;1687
150143;Lima;VillaMariaDelTriunfo;1;5;3;0;5+;;190000;-12.2154305;-76.9096799;590;590
150114;Lima;LaMolina;2;3;2;2;4;Remodelado;750000;-12.0715842;-76.9097999;215;725
150114;Lima;LaMolina;9;4;2;4;4;;850000;-12.07123798;-76.91010031;215;725
150114;Lima;LaMolina;3;3;4;4;4;;950000;-12.0832214;-76.91015811;310;1155
150114;Lima;LaMolina;1;5;2;4;4;Muy bueno;1150000;-12.081997;-76.910466;440;1172
150114;Lima;LaMolina;3;4;2;3;4;Excelente;670000;-12.08507261;-76.91053946;360;379
150114;Lima;LaMolina;4;4;1;5;3;Bueno;850000;-12.06865912;-76.91060708;320;1422
150114;Lima;LaMolina;3;5;3;4;4;Excelente;1950000;-12.06515006;-76.91061992;625;1518
150114;Lima;LaMolina;3;5;3;4;4;Excelente;1900000;-12.06505853;-76.91065987;620;1518
150114;Lima;LaMolina;1;4;2;5;4;;3000000;-12.0703139;-76.9106794;450;2500
150114;Lima;LaMolina;1;5;2;4;4;Muy bueno;2800000;-12.0703139;-76.9106794;436;1795
150114;Lima;LaMolina;1;5;2;5;4;;2800000;-12.0703139;-76.9106794;435;2500
150114;Lima;LaMolina;8;5;2;5;5+;;1900000;-12.0703139;-76.9106794;900;1508
150114;Lima;LaMolina;3;4;2;4;4;Muy bueno;1200000;-12.0703139;-76.9106794;605;1010
150114;Lima;LaMolina;2;4;2;4;4;;1150000;-12.0703139;-76.9106794;450;1200
150114;Lima;LaMolina;5;5;2;4;4;;1100000;-12.0703139;-76.9106794;500;1200
150114;Lima;LaMolina;3;4;2;3;4;Bueno;870000;-12.0703139;-76.9106794;285;1015
150114;Lima;LaMolina;4;3;2;3;4;A Remodelar;870000;-12.0703139;-76.9106794;350;1015
150114;Lima;LaMolina;2;4;2;3;4;Muy bueno;1100000;-12.077931;-76.910734;550;1200
150114;Lima;LaMolina;1;4;2;2;3;Muy bueno;745000;-12.081921;-76.9107519;303;632
150114;Lima;LaMolina;4;5;2;3;4;;710000;-12.081921;-76.9107519;400;320
150114;Lima;LaMolina;5;4;2;4;4;;1400000;-12.0840292;-76.9110056;1200;1200
150114;Lima;LaMolina;7;5;2;3;4;;635000;-12.0840292;-76.9110056;340;380
150114;Lima;LaMolina;3;3;2;3;4;;590000;-12.0840292;-76.9110056;290;360
150114;Lima;LaMolina;3;4;2;5;3;Muy bueno;8000000;-12.0756385;-76.9110056;684;9300
150114;Lima;LaMolina;9;5;2;5;4;;3000000;-12.0756385;-76.9110056;700;2800
150114;Lima;LaMolina;4;5;2;5;4;;3000000;-12.0756385;-76.9110056;700;2800
150114;Lima;LaMolina;3;3;2;4;4;Bueno;2800000;-12.0756385;-76.9110056;800;2500
150114;Lima;LaMolina;2;5;2;5;4;Remodelado;2450000;-12.0756385;-76.9110056;700;2370
150114;Lima;LaMolina;4;5;2;5;4;;2000000;-12.0756385;-76.9110056;550;1050
150114;Lima;LaMolina;3;5;3;3;4;;1990000;-12.0756385;-76.9110056;800;500
150114;Lima;LaMolina;3;5;2;5;4;Bueno;1880000;-12.0756385;-76.9110056;580;1700
150114;Lima;LaMolina;2;4;2;4;3;Muy bueno;1700000;-12.0756385;-76.9110056;420;1250
150114;Lima;LaMolina;2;4;2;4;3;Muy bueno;1700000;-12.0756385;-76.9110056;350;1150
150114;Lima;LaMolina;9;5;2;4;5+;;1650000;-12.0756385;-76.9110056;620;1160
150114;Lima;LaMolina;1;3;2;3;3;A Remodelar;1650000;-12.0756385;-76.9110056;470;1083
150114;Lima;LaMolina;1;5;2;5;4;;1600000;-12.0756385;-76.9110056;800;1000
150114;Lima;LaMolina;1;5;2;5;4;;1600000;-12.0756385;-76.9110056;450;2350
150114;Lima;LaMolina;4;5;2;4;4;Muy bueno;1550000;-12.0756385;-76.9110056;950;600
150114;Lima;LaMolina;1;5;2;2;4;Muy bueno;1550000;-12.0756385;-76.9110056;600;1150
150114;Lima;LaMolina;2;5;2;5;5+;Muy bueno;1490000;-12.0756385;-76.9110056;600;1900
150114;Lima;LaMolina;3;3;2;0;3;Bueno;1400000;-12.0756385;-76.9110056;300;1400
150114;Lima;LaMolina;6;5;2;4;4;Muy bueno;1400000;-12.0756385;-76.9110056;400;1200
150114;Lima;LaMolina;9;4;2;4;5+;;1400000;-12.0756385;-76.9110056;665;2481
150114;Lima;LaMolina;8;5;2;5;4;Remodelado;1390000;-12.0756385;-76.9110056;629;1249
150114;Lima;LaMolina;2;4;1;4;3;;1380000;-12.0756385;-76.9110056;440;1250
150114;Lima;LaMolina;3;5;2;4;4;;1345000;-12.0756385;-76.9110056;370;600
150114;Lima;LaMolina;7;4;2;4;3;;1300000;-12.0756385;-76.9110056;500;750
150114;Lima;LaMolina;3;4;2;5;4;Remodelado;1200000;-12.0756385;-76.9110056;479;1404
150114;Lima;LaMolina;2;5;2;4;4;Bueno;1200000;-12.0756385;-76.9110056;482;1124
150114;Lima;LaMolina;3;5;2;5;4;Bueno;1200000;-12.0756385;-76.9110056;430;1504
150114;Lima;LaMolina;9;5;2;3;4;Remodelado;1200000;-12.0756385;-76.9110056;440;1200
150114;Lima;LaMolina;1;4;2;4;4;Muy bueno;1200000;-12.0756385;-76.9110056;750;1500
150114;Lima;LaMolina;2;4;1;5;4;;1150000;-12.0756385;-76.9110056;600;1100
150114;Lima;LaMolina;2;5;2;4;4;;1150000;-12.0756385;-76.9110056;600;1100
150114;Lima;LaMolina;2;4;1;5;4;;1150000;-12.0756385;-76.9110056;600;1100
150114;Lima;LaMolina;3;4;2;4;4;Bueno;1150000;-12.0756385;-76.9110056;600;1000
150114;Lima;LaMolina;2;5;2;2;3;;1130000;-12.0756385;-76.9110056;340;1100
150114;Lima;LaMolina;3;3;2;0;3;Remodelado;1100000;-12.0756385;-76.9110056;374;1200
150114;Lima;LaMolina;2;4;2;1;4;Bueno;1100000;-12.0756385;-76.9110056;368;940
150114;Lima;LaMolina;3;5;2;4;5+;;1090000;-12.0756385;-76.9110056;500;1350
150114;Lima;LaMolina;1;5;2;4;5+;Remodelado;1040000;-12.0756385;-76.9110056;400;1000
150114;Lima;LaMolina;3;5;2;4;4;;1000000;-12.0756385;-76.9110056;500;600
150114;Lima;LaMolina;2;5;2;2;4;Muy bueno;998000;-12.0756385;-76.9110056;468;554
150114;Lima;LaMolina;4;4;2;3;4;A Remodelar;870000;-12.0756385;-76.9110056;339;1015
150114;Lima;LaMolina;1;3;2;2;3;;820000;-12.0756385;-76.9110056;280;628
150114;Lima;LaMolina;2;3;2;2;3;;750000;-12.0756385;-76.9110056;270;625
150114;Lima;LaMolina;6;5;2;4;4;;750000;-12.0756385;-76.9110056;670;1008
150114;Lima;LaMolina;2;5;2;3;4;;750000;-12.0756385;-76.9110056;377;581
150114;Lima;LaMolina;3;5;2;5;5+;;720000;-12.0756385;-76.9110056;350;750
150114;Lima;LaMolina;2;4;1;2;3;A Remodelar;580000;-12.0756385;-76.9110056;253;600
150114;Lima;LaMolina;1;5;2;5;4;;1600000;-12.07481917;-76.91107949;859;1011
150114;Lima;LaMolina;3;3;2;3;3;;1050000;-12.06907675;-76.91108654;340;700
150114;Lima;LaMolina;7;1;2;1;4;;420000;-12.0829692;-76.9111104;307;307
150114;Lima;LaMolina;3;5;2;4;4;;1900000;-12.0665386;-76.911124;620;1518
150114;Lima;LaMolina;8;5;2;5;5+;;1900000;-12.0665386;-76.911124;900;1508
150114;Lima;LaMolina;1;5;2;4;5+;Excelente;1432125;-12.0665386;-76.911124;600;2137
150114;Lima;LaMolina;2;5;2;3;5+;Bueno;1380000;-12.0665386;-76.911124;650;2137
150114;Lima;LaMolina;3;5;2;2;4;;1380000;-12.0665386;-76.911124;629;1249
150114;Lima;LaMolina;1;5;2;3;4;Remodelado;1300000;-12.0665386;-76.911124;500;1300
150114;Lima;LaMolina;1;5;2;2;4;;1250000;-12.0665386;-76.911124;550;1200
150114;Lima;LaMolina;7;5;2;2;4;;950000;-12.0665386;-76.911124;450;560
150114;Lima;LaMolina;1;5;2;4;4;Muy bueno;750000;-12.0665386;-76.911124;366;495
150114;Lima;LaMolina;2;4;2;1;3;;650000;-12.0665386;-76.911124;320;546
150114;Lima;LaMolina;3;5;3;4;4;Excelente;550000;-12.0665386;-76.911124;230;238
150114;Lima;LaMolina;1;4;3;2;4;Bueno;550000;-12.0665386;-76.911124;350;325
150114;Lima;LaMolina;9;4;2;2;4;;490000;-12.0665386;-76.911124;280;321
150114;Lima;LaMolina;4;3;2;2;3;Muy bueno;480000;-12.0665386;-76.911124;204;220
150114;Lima;LaMolina;3;4;2;4;5+;A Remodelar;1200000;-12.08833868;-76.91124916;400;1364
150114;Lima;LaMolina;2;5;2;4;4;;1480000;-12.07767968;-76.91135645;482;909
150114;Lima;LaMolina;3;5;2;5;4;;980000;-12.075525;-76.911606;324;1127
150114;Lima;LaMolina;3;5;2;5;4;;1260000;-12.07140473;-76.91161375;450;1220
150114;Lima;LaMolina;3;5;2;5;5+;;5000000;-12.0749736;-76.911726;1100;1600
150114;Lima;LaMolina;4;5;2;0;5+;Bueno;3694000;-12.0749736;-76.911726;900;3694
150114;Lima;LaMolina;4;5;2;5;5+;;3694000;-12.0749736;-76.911726;500;3694
150114;Lima;LaMolina;3;5;1;5;5+;;2500000;-12.0749736;-76.911726;300;2352
150114;Lima;LaMolina;3;5;2;5;5+;Remodelado;2500000;-12.0749736;-76.911726;800;2352
150114;Lima;LaMolina;7;5;1;5;5+;;2000000;-12.0749736;-76.911726;836;1508
150114;Lima;LaMolina;2;5;2;4;4;Remodelado;1800000;-12.0749736;-76.911726;450;2400
150114;Lima;LaMolina;1;5;2;5;4;;1800000;-12.0749736;-76.911726;800;1111
150114;Lima;LaMolina;7;5;2;4;5+;;1685000;-12.0749736;-76.911726;560;1000
150114;Lima;LaMolina;1;4;2;4;4;Remodelado;1600000;-12.0749736;-76.911726;455;1180
150114;Lima;LaMolina;2;5;2;5;4;Remodelado;1600000;-12.0749736;-76.911726;500;1800
150114;Lima;LaMolina;1;5;2;5;4;;1600000;-12.0749736;-76.911726;800;1000
150114;Lima;LaMolina;3;3;2;0;4;Bueno;1600000;-12.0749736;-76.911726;594;1892
150114;Lima;LaMolina;2;5;2;3;4;Bueno;1590000;-12.0749736;-76.911726;593;1892
150114;Lima;LaMolina;1;5;2;4;4;;1590000;-12.0749736;-76.911726;489;909
150114;Lima;LaMolina;2;4;2;3;4;;1500000;-12.0749736;-76.911726;593;1892
150114;Lima;LaMolina;3;3;2;0;3;;1500000;-12.0749736;-76.911726;360;1227
150114;Lima;LaMolina;2;3;2;4;3;Bueno;1500000;-12.0749736;-76.911726;400;1400
150114;Lima;LaMolina;9;4;1;4;3;;1490000;-12.0749736;-76.911726;400;1250
150114;Lima;LaMolina;1;4;2;4;3;;1300000;-12.0749736;-76.911726;420;1016
150114;Lima;LaMolina;1;4;2;0;4;Muy bueno;1260000;-12.0749736;-76.911726;359;1289
150114;Lima;LaMolina;2;5;2;4;5+;Bueno;1250000;-12.0749736;-76.911726;641;2000
150114;Lima;LaMolina;3;5;2;3;5+;;1200000;-12.0749736;-76.911726;490;1000
150114;Lima;LaMolina;3;5;2;5;4;;1200000;-12.0749736;-76.911726;400;1500
150114;Lima;LaMolina;2;4;2;4;4;Bueno;1200000;-12.0749736;-76.911726;468;1075
150114;Lima;LaMolina;3;3;2;0;3;Bueno;1200000;-12.0749736;-76.911726;380;1200
150114;Lima;LaMolina;2;5;2;4;4;Muy bueno;1200000;-12.0749736;-76.911726;500;700
150114;Lima;LaMolina;2;3;2;2;3;Muy bueno;1180000;-12.0749736;-76.911726;500;1300
150114;Lima;LaMolina;3;4;2;4;4;Bueno;1150000;-12.0749736;-76.911726;600;1000
150114;Lima;LaMolina;2;5;3;5;4;Bueno;1150000;-12.0749736;-76.911726;591;1058
150114;Lima;LaMolina;3;4;2;5;3;;1100000;-12.0749736;-76.911726;374;1200
150114;Lima;LaMolina;1;5;2;4;4;;1100000;-12.0749736;-76.911726;500;1017
150114;Lima;LaMolina;2;4;2;5;3;Bueno;1100000;-12.0749736;-76.911726;374;1200
150114;Lima;LaMolina;2;5;2;5;5+;Muy bueno;1090000;-12.0749736;-76.911726;517;1000
150114;Lima;LaMolina;9;4;2;4;4;;990000;-12.0749736;-76.911726;380;600
150114;Lima;LaMolina;1;5;2;3;2;;920000;-12.0749736;-76.911726;320;550
150114;Lima;LaMolina;1;3;2;3;5+;;780000;-12.0749736;-76.911726;450;1200
150114;Lima;LaMolina;3;4;2;2;3;;750000;-12.0749736;-76.911726;397;855
150114;Lima;LaMolina;2;5;2;2;4;Remodelado;720000;-12.0749736;-76.911726;322;558
150114;Lima;LaMolina;3;5;2;2;4;;718000;-12.0749736;-76.911726;415;580
150114;Lima;LaMolina;4;4;2;2;4;;700000;-12.0749736;-76.911726;400;600
150114;Lima;LaMolina;3;5;2;4;3;Excelente;675000;-12.0749736;-76.911726;340;527
150114;Lima;LaMolina;1;5;2;5;4;;3000000;-12.06972096;-76.91178913;450;2500
150114;Lima;LaMolina;1;4;2;3;3;Muy bueno;796900;-12.08281878;-76.91181506;320;634
150114;Lima;LaMolina;3;4;2;4;3;;680000;-12.07608499;-76.9120217;340;527
150114;Lima;LaMolina;1;5;3;2;5+;;1150000;-12.067937;-76.9120496;484;450
150114;Lima;LaMolina;1;5;2;5;4;;2800000;-12.069241;-76.912141;435;2500
150114;Lima;LaMolina;1;2;2;5;3;Remodelado;1260000;-12.07239199;-76.9121933;330;1260
150114;Lima;LaMolina;3;4;2;3;4;;1300000;-12.06914575;-76.91222583;391;684
150114;Lima;LaMolina;2;2;2;3;4;;780000;-12.08473645;-76.9122332;280;1000
150114;Lima;LaMolina;2;4;2;4;4;;875000;-12.0669364;-76.91223608;381;1094
150114;Lima;LaMolina;1;5;2;5;4;;3000000;-12.0690187;-76.9122494;450;2500
150114;Lima;LaMolina;2;5;2;2;4;;700000;-12.0690187;-76.9122494;400;600
150114;Lima;LaMolina;2;3;2;0;3;Regular;695000;-12.0867354;-76.9123878;277;380
150114;Lima;LaMolina;4;5;2;5;4;Bueno;870000;-12.06782264;-76.9125243;340;1015
150114;Lima;LaMolina;2;5;2;5;5+;Bueno;2150000;-12.08303724;-76.9125268;500;1650
150114;Lima;LaMolina;3;5;2;5;4;Excelente;3290000;-12.0781963;-76.91253606;475;2350
150114;Lima;LaMolina;3;5;2;3;4;A Remodelar;870000;-12.0678077;-76.912572;340;1015
150114;Lima;LaMolina;3;4;2;0;4;;1400000;-12.0843169;-76.9127336;1364;1364
150114;Lima;LaMolina;1;4;2;2;4;Excelente;495000;-12.0832094;-76.9127869;259;282
150114;Lima;LaMolina;8;4;2;2;4;Muy bueno;425000;-12.08282285;-76.91285214;253;615
150114;Lima;LaMolina;6;5;2;2;4;;1090000;-12.07244445;-76.91287994;415;600
150114;Lima;LaMolina;1;3;3;0;4;Bueno;400000;-12.10346293;-76.91299397;280;190
150114;Lima;LaMolina;8;4;2;3;3;Excelente;740000;-12.0762003;-76.91299408;270;530
150114;Lima;LaMolina;2;4;2;5;4;Remodelado;2450000;-12.072722;-76.9130722;700;2331
150114;Lima;LaMolina;2;5;2;4;4;Remodelado;1500000;-12.072722;-76.9130722;500;3000
150114;Lima;LaMolina;1;3;2;4;4;Remodelado;1150000;-12.072722;-76.9130722;550;1000
150114;Lima;LaMolina;3;5;2;3;5+;;3684000;-12.07345061;-76.91329954;800;3700
150114;Lima;LaMolina;1;3;2;4;4;;1150000;-12.07231715;-76.91333199;500;1000
150114;Lima;LaMolina;3;4;3;2;4;Muy bueno;1300000;-12.07535129;-76.9133997;467;1075
150119;Lima;Lurin;3;5;1;4;5+;Muy bueno;1350000;-12.2533191;-76.9134129;300;5005
150114;Lima;LaMolina;7;4;2;2;4;;1090000;-12.07424964;-76.91351563;420;600
150114;Lima;LaMolina;3;5;2;5;5+;;3684000;-12.0742935;-76.9136304;1000;3684
150114;Lima;LaMolina;3;5;2;5;5+;;3000000;-12.0742935;-76.9136304;728;2352
150114;Lima;LaMolina;1;5;2;3;4;;1250000;-12.06780714;-76.91370606;484;463
150114;Lima;LaMolina;3;5;2;5;5+;Muy bueno;3694000;-12.07791843;-76.91380003;486;3694
150114;Lima;LaMolina;2;4;2;4;4;Excelente;1100000;-12.06711871;-76.91383744;400;1200
150114;Lima;LaMolina;3;5;2;5;5+;;3640000;-12.0729788;-76.9138873;500;3694
150114;Lima;LaMolina;3;5;2;3;5+;;1300000;-12.0729788;-76.9138873;580;650
150114;Lima;LaMolina;3;3;2;3;3;;1290000;-12.0729788;-76.9138873;417;1016
150114;Lima;LaMolina;2;5;2;4;5+;;1190000;-12.0729788;-76.9138873;600;1450
150114;Lima;LaMolina;3;5;3;3;5+;;1100000;-12.0729788;-76.9138873;462;484
150114;Lima;LaMolina;3;4;2;3;5+;;800000;-12.0729788;-76.9138873;1422;1422
150114;Lima;LaMolina;5;4;1;2;3;Excelente;545000;-12.0729788;-76.9138873;280;517
150114;Lima;LaMolina;3;5;2;5;5+;Excelente;3500000;-12.08405805;-76.91391314;943;1603
150142;Lima;VillaElSalvador;5;5;2;1;5+;Muy bueno;75000;-12.22757165;-76.91402262;173;173
150114;Lima;LaMolina;3;5;3;5;5+;;498000;-12.07501663;-76.91404782;415;500
150114;Lima;LaMolina;4;3;2;4;4;Bueno;870000;-12.07683938;-76.91408005;400;1015
150114;Lima;LaMolina;6;5;2;4;4;;2500000;-12.07368959;-76.91408636;800;1200
150114;Lima;LaMolina;3;4;2;2;3;;1900000;-12.0799824;-76.9141251;530;800
150114;Lima;LaMolina;1;4;1;3;3;Bueno;840000;-12.0799824;-76.9141251;300;700
150114;Lima;LaMolina;9;5;2;4;4;;1150000;-12.0679633;-76.9141301;484;463
150114;Lima;LaMolina;1;4;2;4;4;Remodelado;1200000;-12.0746771;-76.91414818;359;1289
150114;Lima;LaMolina;3;2;2;2;4;Bueno;570000;-12.08384623;-76.91417245;355;459
150114;Lima;LaMolina;3;5;2;0;5+;;1500000;-12.07933545;-76.91421976;800;1250
150114;Lima;LaMolina;4;5;2;2;4;;2100000;-12.0738063;-76.9142563;540;1000
150114;Lima;LaMolina;1;5;2;5;4;Muy bueno;2800000;-12.0680838;-76.9142801;436;1795
150114;Lima;LaMolina;2;4;3;3;3;Bueno;630000;-12.08340397;-76.91432451;350;440
150114;Lima;LaMolina;1;4;2;4;4;;1150000;-12.07213811;-76.91433281;500;3500
150114;Lima;LaMolina;3;5;2;5;4;;3290000;-12.07841321;-76.91440252;475;2350
150114;Lima;LaMolina;1;3;2;4;3;Muy bueno;580000;-12.0833907;-76.9144044;300;440
150142;Lima;VillaElSalvador;5;5;3;0;5+;Muy bueno;67000;-12.22726806;-76.91443262;260;260
150114;Lima;LaMolina;1;5;2;2;4;Remodelado;670000;-12.08395785;-76.91453757;290;430
150142;Lima;VillaElSalvador;5;5;3;0;5+;Muy bueno;67000;-12.22785234;-76.91462217;260;97
150114;Lima;LaMolina;1;4;2;4;4;;1350000;-12.07344114;-76.91466093;450;700
150114;Lima;LaMolina;4;5;2;3;4;;970000;-12.07314534;-76.91477128;400;600
150114;Lima;LaMolina;9;5;2;3;4;;620000;-12.0808385;-76.9149812;322;305
150114;Lima;LaMolina;1;2;3;2;3;Bueno;348000;-12.08353899;-76.91498759;193;174
150114;Lima;LaMolina;1;3;2;2;4;Muy bueno;398500;-12.0805677;-76.9150814;240;300
150114;Lima;LaMolina;5;5;2;5;5+;;1700000;-12.08194382;-76.91521316;1000;1200
150114;Lima;LaMolina;3;3;2;3;4;Excelente;570000;-12.08313325;-76.91527315;380;318
150114;Lima;LaMolina;3;5;2;2;3;Excelente;1200000;-12.081849;-76.9152806;545;465
150114;Lima;LaMolina;1;4;2;2;4;Excelente;1080000;-12.081849;-76.9152806;420;600
150114;Lima;LaMolina;1;4;2;3;3;;545000;-12.081849;-76.9152806;380;312
150114;Lima;LaMolina;7;4;3;3;5+;Muy bueno;469000;-12.081849;-76.9152806;264;217
150114;Lima;LaMolina;2;5;2;2;4;A Remodelar;950000;-12.081203;-76.9154764;300;576
150114;Lima;LaMolina;3;4;3;3;4;;475000;-12.081203;-76.9154764;230;239
150114;Lima;LaMolina;4;3;2;2;4;A Remodelar;1465000;-12.07929987;-76.9154802;532;1400
150114;Lima;LaMolina;3;5;2;3;4;;750000;-12.07370612;-76.91568586;376;580
150114;Lima;LaMolina;6;5;2;3;4;Remodelado;1200000;-12.07460603;-76.91579406;440;1800
150114;Lima;LaMolina;3;4;2;2;3;;1130000;-12.0747347;-76.9158099;350;1100
150114;Lima;LaMolina;1;3;2;3;4;Bueno;630000;-12.0787123;-76.9158408;298;556
150114;Lima;LaMolina;2;5;2;2;4;Excelente;1450000;-12.0744258;-76.915918;403;1234
150114;Lima;LaMolina;1;5;2;5;5+;Bueno;7000000;-12.07510547;-76.91605955;684;9300
150114;Lima;LaMolina;2;5;2;5;4;Muy bueno;1100000;-12.07530863;-76.91607714;600;1100
150114;Lima;LaMolina;4;4;2;3;5+;Excelente;445000;-12.08603584;-76.91612143;287;300
150114;Lima;LaMolina;3;5;2;4;5+;;1400000;-12.0810996;-76.9162737;600;1413
150114;Lima;LaMolina;2;5;2;2;3;;1130000;-12.07497839;-76.91631845;350;1091
150118;Lima;Lurigancho;8;4;4;0;5+;;250000;-12.0140947;-76.9163381;258;89
150114;Lima;LaMolina;3;5;1;5;5+;;1400000;-12.08122562;-76.91644725;600;1414
150114;Lima;LaMolina;3;5;2;4;5+;Excelente;1600000;-12.075576;-76.9164637;665;2480
